0,99,-38,-180,209,-90
0,99,-38,-180,209,-90
0,99,-38,-180,209,-90
0,99.0664439730468,-37.8652104530014,-180,208.798766479955,-90
0,99.1320645136812,-37.7298894962672,-180,208.597824982586,-90
0,99.1969004201134,-37.5940420285919,-180,208.397141608479,-90
0,99.2609584230922,-37.4576971475422,-180,208.19673872445,-90
0,99.3242309214482,-37.3208483615075,-180,207.996617440059,-90
0,99.3867109111034,-37.1834875674386,-180,207.796776656335,-90
0,99.4484055957541,-37.0456008406862,-180,207.597195244932,-90
0,99.5093064064685,-36.907205213109,-180,207.397898806641,-90
0,99.5694311065484,-36.7682988588573,-180,207.198867752309,-90
0,99.6287923685641,-36.6288989965291,-180,207.000106627965,-90
0,99.6873547367515,-36.4889593655115,-180,206.80160462876,-90
0,99.7451495263619,-36.3485244618079,-180,206.603374935446,-90
0,99.8021741365126,-36.2075865677521,-180,206.405412431239,-90
0,99.8584386226707,-36.0661462233141,-180,206.207707600643,-90
0,99.9139338571953,-35.9241847771064,-180,206.010250919911,-90
0,99.9686495734519,-35.7817344347341,-180,205.813084861282,-90
0,100.022609763059,-35.6387869150255,-180,205.616177151966,-90
0,100.075825187569,-35.4953312854461,-180,205.419506097877,-90
0,100.128250520176,-35.3513727183428,-180,205.223122198167,-90
0,100.179932588377,-35.206909997089,-180,205.026977408712,-90
0,100.230867238924,-35.0619638330972,-180,204.831096594173,-90
0,100.281061891812,-34.9165156399599,-180,204.635453748148,-90
0,100.330490868872,-34.7705586719441,-180,204.440067803072,-90
0,100.379188775272,-34.6241112069213,-180,204.24492243165,-90
0,100.427119337452,-34.4771560702541,-180,204.050036732802,-90
0,100.474313096758,-34.3297271065967,-180,203.855414009838,-90
0,100.520773346779,-34.1817930050648,-180,203.661019658285,-90
0,100.566479623946,-34.0333668967028,-180,203.466887272757,-90
0,100.611457001872,-33.8844362485464,-180,203.272979246674,-90
0,100.655705809442,-33.7350279742895,-180,203.079322164848,-90
0,100.699229745089,-33.585139530295,-180,202.885909785206,-90
0,100.742000008643,-33.4347424559956,-180,202.692742447353,-90
0,100.784053965688,-33.2838600978545,-180,202.499806132167,-90
0,100.82537665422,-33.1324808905019,-180,202.307104236282,-90
0,100.865986373817,-32.9806173918813,-180,202.114631018064,-90
0,100.905873492972,-32.8282816755849,-180,201.922408182613,-90
0,100.945024729952,-32.6754214018768,-180,201.730396671925,-90
0,100.983466047755,-32.522082605309,-180,201.538616557554,-90
0,101.021191343834,-32.3682677182729,-180,201.347076374439,-90
0,101.058204897666,-32.2139666129987,-180,201.155761715333,-90
0,101.094501389695,-32.0591718909368,-180,200.964670501242,-90
0,101.130093828799,-31.9038897850399,-180,200.773795956241,-90
0,101.164982140967,-31.7481213893321,-180,200.583139248365,-90
0,101.199162095624,-31.5918821833857,-180,200.392720087762,-90
0,101.232641772076,-31.4351578717163,-180,200.20251609964,-90
0,101.265399377162,-31.2779110357131,-180,200.012511658552,-90
0,101.297455311112,-31.1201984206315,-180,199.82274310952,-90
0,101.328816067603,-30.9619963878861,-180,199.633180320283,-90
0,101.359499614735,-30.8033225699355,-180,199.4438229552,-90
0,101.389470528621,-30.6441497183035,-180,199.254679189683,-90
0,101.418750451016,-30.4844898189292,-180,199.065739367914,-90
0,101.447334430165,-30.3243579267565,-180,198.877023496592,-90
0,101.475233131605,-30.1637424450866,-180,198.688509313481,-90
0,101.50246558728,-30.0026536463692,-180,198.50018805909,-90
0,101.528993047446,-29.8410636272848,-180,198.312070579839,-90
0,101.554836082852,-29.6789924748708,-180,198.124156392018,-90
0,101.58000032992,-29.5164339935592,-180,197.936433663639,-90
0,101.604503347307,-29.3534027845183,-180,197.748899437212,-90
0,101.628310859162,-29.1898958526935,-180,197.561584993531,-90
0,101.651443187082,-29.0259030905251,-180,197.374459903444,-90
0,101.673898586936,-28.861424205488,-180,197.187525618552,-90
0,101.695701779946,-28.6964731976131,-180,197.000771417667,-90
0,101.716830706966,-28.531036302853,-180,196.814205595887,-90
0,101.737271578991,-28.365117579675,-180,196.627846000684,-90
0,101.757069378364,-28.1987127334935,-180,196.44164335513,-90
0,101.776177009311,-28.0318075455008,-180,196.25563053619,-90
0,101.794646398878,-27.8644536162927,-180,196.069807217415,-90
0,101.812447957139,-27.6966126103971,-180,195.884164653258,-90
0,101.829591229213,-27.5282718689052,-180,195.698680639692,-90
0,101.846077426585,-27.359462673578,-180,195.513385246993,-90
0,101.861907413249,-27.190156536581,-180,195.328249123332,-90
0,101.877059033404,-27.0203449899427,-180,195.143285956538,-90
0,101.891581131832,-26.8500675631935,-180,194.958486431362,-90
0,101.905445543794,-26.6793079435966,-180,194.773862399802,-90
0,101.918666767114,-26.5080667094316,-180,194.589399942318,-90
0,101.931233368047,-26.3363346740983,-180,194.405101306051,-90
0,101.943156147874,-26.1641209255906,-180,194.220964777716,-90
0,101.954438918198,-25.9914287234846,-180,194.036989805287,-90
0,101.965073390641,-25.8182490328111,-180,193.85317564217,-90
0,101.975067139041,-25.6445880986431,-180,193.669520959602,-90
0,101.984418769555,-25.4704276591656,-180,193.486008889611,-90
0,101.993135114717,-25.2957820938392,-180,193.302646979122,-90
0,102.001216752627,-25.1206580884254,-180,193.119441335799,-90
0,102.00865953156,-24.9450290933363,-180,192.936369561776,-90
0,102.0154510063,-24.7689058007327,-180,192.753454794433,-90
0,102.021629763617,-24.5923191588919,-180,192.570689395275,-90
0,102.02717826065,-24.4152495965534,-180,192.388071335904,-90
0,102.032076121955,-24.2376578102382,-180,192.205581688283,-90
0,102.036348670322,-24.0595873162517,-180,192.02323864593,-90
0,102.040016056693,-23.881031248216,-180,191.841015191523,-90
0,102.04304139974,-23.7019774835836,-180,191.658936083844,-90
0,102.045466295439,-23.5224421751137,-180,191.476975879674,-90
0,102.047247918874,-23.3424083523873,-180,191.295160433513,-90
0,102.048412069352,-23.1618938170618,-180,191.11348174771,-90
0,102.048956657485,-22.9808739592734,-180,190.931917301788,-90
0,102.048888628443,-22.7993601053877,-180,190.750471476945,-90
0,102.048202649806,-22.6173594670169,-180,190.569156817211,-90
0,102.046905700661,-22.4348632825234,-180,190.387957581862,-90
0,102.044976895808,-22.2518490197982,-180,190.20687212399,-90
0,102.042438702199,-22.0683403975148,-180,190.025901695316,-90
0.0834957030849468,102.045585693253,-22.2523515296617,-179.520388973246,190.206765836409,-90.472296446575
0.1669895141569,102.047979103788,-22.4357404511379,-179.057684682283,190.388441598737,-90.9273927992132
0.250480523743175,102.049622250431,-22.6185260862037,-178.610891942173,190.57090020402,-91.3663307349591
0.333967846395132,102.050509996086,-22.8006879149142,-178.179598927656,190.754110011697,-91.7895088042698
